frame,confidence,offset_px,offset_norm,steering_angle,command,warning
406,0.10360001929012345,-126,-0.196875,-5.90625,RIGHT,0
407,0.10234375,-134,-0.209375,-6.28125,RIGHT,0
408,0.10255353009259259,-133,-0.2078125,-6.234375,RIGHT,0
409,0.10226900077160493,-131,-0.2046875,-6.140625,RIGHT,0
410,0.10226900077160493,-131,-0.2046875,-6.140625,RIGHT,0
411,0.1019483024691358,-138,-0.215625,-6.46875,RIGHT,0
412,0.10103684413580247,-140,-0.21875,-6.5625,RIGHT,0
413,0.10111159336419753,-140,-0.21875,-6.5625,RIGHT,0
414,0.0999879436728395,-142,-0.221875,-6.65625,RIGHT,0
415,0.0999879436728395,-142,-0.221875,-6.65625,RIGHT,0
416,0.09848572530864197,-144,-0.225,-6.75,RIGHT,0
417,0.09855565200617283,-144,-0.225,-6.75,RIGHT,0
418,0.10094280478395062,-123,-0.1921875,-5.765625,RIGHT,0
419,0.10094280478395062,-123,-0.1921875,-5.765625,RIGHT,0
420,0.10257040895061728,-129,-0.2015625,-6.046875,RIGHT,0
421,0.10325279706790123,-131,-0.2046875,-6.140625,RIGHT,0
422,0.10325279706790123,-131,-0.2046875,-6.140625,RIGHT,0
423,0.10478395061728395,-137,-0.2140625,-6.421875,RIGHT,0
424,0.10481047453703704,-138,-0.215625,-6.46875,RIGHT,0
425,0.10536265432098765,-145,-0.2265625,-6.796875,RIGHT,0
426,0.10536265432098765,-145,-0.2265625,-6.796875,RIGHT,0
427,0.10570023148148149,-141,-0.2203125,-6.609375,RIGHT,0
428,0.10418354552469136,-146,-0.228125,-6.84375,RIGHT,0
429,0.10428964120370371,-146,-0.228125,-6.84375,RIGHT,0
430,0.10266444830246914,-150,-0.234375,-7.03125,RIGHT,0
431,0.10266444830246914,-150,-0.234375,-7.03125,RIGHT,0
432,0.10264033564814815,-149,-0.2328125,-6.984375,RIGHT,0
433,0.10265239197530865,-149,-0.2328125,-6.984375,RIGHT,0
434,0.10504677854938271,-137,-0.2140625,-6.421875,RIGHT,0
435,0.10603539737654322,-121,-0.1890625,-5.671875,RIGHT,0
436,0.10614390432098765,-121,-0.1890625,-5.671875,RIGHT,0
437,0.1062451774691358,-115,-0.1796875,-5.390625,RIGHT,0
438,0.1062451774691358,-115,-0.1796875,-5.390625,RIGHT,0
439,0.1058449074074074,-111,-0.1734375,-5.203125,RIGHT,0
440,0.10586178626543209,-111,-0.1734375,-5.203125,RIGHT,0
441,0.10512152777777778,-114,-0.178125,-5.34375,RIGHT,0
442,0.10512152777777778,-114,-0.178125,-5.34375,RIGHT,0
443,0.1052830825617284,-113,-0.1765625,-5.296875,RIGHT,0
444,0.10641155478395062,-110,-0.171875,-5.15625,RIGHT,0
445,0.10658998842592593,-110,-0.171875,-5.15625,RIGHT,0
446,0.10675154320987654,-111,-0.1734375,-5.203125,RIGHT,0
447,0.10675154320987654,-111,-0.1734375,-5.203125,RIGHT,0
448,0.10658998842592593,-113,-0.1765625,-5.296875,RIGHT,0
449,0.10652247299382717,-113,-0.1765625,-5.296875,RIGHT,0
450,0.105859375,-111,-0.1734375,-5.203125,RIGHT,0
451,0.10284529320987654,-120,-0.1875,-5.625,RIGHT,0
452,0.10281153549382716,-121,-0.1890625,-5.671875,RIGHT,0
453,0.10853105709876543,-134,-0.209375,-6.28125,RIGHT,0
454,0.10851658950617284,-134,-0.209375,-6.28125,RIGHT,0
455,0.10910011574074074,-125,-0.1953125,-5.859375,RIGHT,0
456,0.10910011574074074,-125,-0.1953125,-5.859375,RIGHT,0
457,0.10844666280864197,-131,-0.2046875,-6.140625,RIGHT,0
458,0.10844907407407407,-135,-0.2109375,-6.328125,RIGHT,0
459,0.10824893904320988,-136,-0.2125,-6.375,RIGHT,0
460,0.10786313657407408,-140,-0.21875,-6.5625,RIGHT,0
461,0.10786313657407408,-140,-0.21875,-6.5625,RIGHT,0
462,0.10692515432098765,-130,-0.203125,-6.09375,RIGHT,0
463,0.1068311149691358,-130,-0.203125,-6.09375,RIGHT,0
464,0.10659481095679012,-124,-0.19375,-5.8125,RIGHT,0
465,0.10659481095679012,-124,-0.19375,-5.8125,RIGHT,0
466,0.10770881558641976,-113,-0.1765625,-5.296875,RIGHT,0
467,0.1064525462962963,-122,-0.190625,-5.71875,RIGHT,0
468,0.10645736882716049,-122,-0.190625,-5.71875,RIGHT,0
469,0.10634162808641975,-118,-0.184375,-5.53125,RIGHT,0
470,0.10636332947530865,-118,-0.184375,-5.53125,RIGHT,0
471,0.10658034336419753,-111,-0.1734375,-5.203125,RIGHT,0
472,0.1064525462962963,-113,-0.1765625,-5.296875,RIGHT,0
473,0.10586178626543209,-114,-0.178125,-5.34375,RIGHT,0
474,0.10862750771604938,-97,-0.1515625,-4.546875,RIGHT,0
475,0.10849729938271604,-97,-0.1515625,-4.546875,RIGHT,0
476,0.1083912037037037,-98,-0.153125,-4.59375,RIGHT,0
477,0.1083912037037037,-98,-0.153125,-4.59375,RIGHT,0
478,0.1093725887345679,-96,-0.15,-4.5,RIGHT,0
479,0.10922067901234568,-97,-0.1515625,-4.546875,RIGHT,0
480,0.1099609375,-93,-0.1453125,-4.359375,RIGHT,0
481,0.10825135030864197,-105,-0.1640625,-4.921875,RIGHT,0
482,0.10815248842592592,-105,-0.1640625,-4.921875,RIGHT,0
483,0.10759307484567901,-106,-0.165625,-4.96875,RIGHT,0
484,0.10759307484567901,-106,-0.165625,-4.96875,RIGHT,0
485,0.10721691743827161,-101,-0.1578125,-4.734375,RIGHT,0
486,0.10716628086419754,-102,-0.159375,-4.78125,RIGHT,0
487,0.1084008487654321,-100,-0.15625,-4.6875,RIGHT,0
488,0.1084008487654321,-100,-0.15625,-4.6875,RIGHT,0
489,0.10336371527777778,-95,-0.1484375,-4.453125,RIGHT,0
490,0.10412808641975309,-96,-0.15,-4.5,RIGHT,0
491,0.10416425540123457,-96,-0.15,-4.5,RIGHT,0
492,0.10752314814814815,-108,-0.16875,-5.0625,RIGHT,0
493,0.10752314814814815,-108,-0.16875,-5.0625,RIGHT,0
494,0.1093822337962963,-108,-0.16875,-5.0625,RIGHT,0
495,0.10954861111111111,-109,-0.1703125,-5.109375,RIGHT,0
496,0.10962094907407408,-115,-0.1796875,-5.390625,RIGHT,0
497,0.1097776813271605,-102,-0.159375,-4.78125,RIGHT,0
498,0.1097608024691358,-102,-0.159375,-4.78125,RIGHT,0
499,0.10964265046296297,-97,-0.1515625,-4.546875,RIGHT,0
500,0.10961853780864197,-98,-0.153125,-4.59375,RIGHT,0
501,0.10992959104938271,-102,-0.159375,-4.78125,RIGHT,0
502,0.10992959104938271,-102,-0.159375,-4.78125,RIGHT,0
503,0.10992959104938271,-93,-0.1453125,-4.359375,RIGHT,0
504,0.11328125,-69,-0.1078125,-3.234375,RIGHT,0
505,0.11326437114197531,-69,-0.1078125,-3.234375,RIGHT,0
506,0.11339457947530865,-69,-0.1078125,-3.234375,RIGHT,0
507,0.11339457947530865,-69,-0.1078125,-3.234375,RIGHT,0
508,0.11305459104938272,-69,-0.1078125,-3.234375,RIGHT,0
509,0.11313898533950617,-69,-0.1078125,-3.234375,RIGHT,0
510,0.11125819830246914,-81,-0.1265625,-3.796875,RIGHT,0
511,0.11125819830246914,-81,-0.1265625,-3.796875,RIGHT,0
512,0.11009114583333333,-86,-0.134375,-4.03125,RIGHT,0
513,0.10989824459876543,-91,-0.1421875,-4.265625,RIGHT,0
514,0.10989824459876543,-91,-0.1421875,-4.265625,RIGHT,0
515,0.1099657600308642,-91,-0.1421875,-4.265625,RIGHT,0
516,0.10991512345679012,-91,-0.1421875,-4.265625,RIGHT,0
517,0.11197916666666667,-80,-0.125,-3.75,RIGHT,0
518,0.11178867669753087,-81,-0.1265625,-3.796875,RIGHT,0
519,0.10874807098765432,-79,-0.1234375,-3.703125,RIGHT,0
520,0.10859375,-80,-0.125,-3.75,RIGHT,0
521,0.10857928240740741,-79,-0.1234375,-3.703125,RIGHT,0
522,0.10876977237654321,-79,-0.1234375,-3.703125,RIGHT,0
523,0.10876977237654321,-79,-0.1234375,-3.703125,RIGHT,0
524,0.11119791666666666,-88,-0.1375,-4.125,RIGHT,0
525,0.1113233024691358,-88,-0.1375,-4.125,RIGHT,0
526,0.11217206790123457,-96,-0.15,-4.5,RIGHT,0
527,0.1140697337962963,-98,-0.153125,-4.59375,RIGHT,0
528,0.11408661265432099,-98,-0.153125,-4.59375,RIGHT,0
529,0.11338734567901235,-102,-0.159375,-4.78125,RIGHT,0
530,0.11338734567901235,-102,-0.159375,-4.78125,RIGHT,0
531,0.11333670910493827,-96,-0.15,-4.5,RIGHT,0
532,0.11336323302469135,-96,-0.15,-4.5,RIGHT,0
533,0.11126302083333334,-96,-0.15,-4.5,RIGHT,0
534,0.11126302083333334,-96,-0.15,-4.5,RIGHT,0
535,0.11107976466049382,-94,-0.146875,-4.40625,RIGHT,0
536,0.11202498070987654,-94,-0.146875,-4.40625,RIGHT,0
537,0.11202015817901234,-95,-0.1484375,-4.453125,RIGHT,0
538,0.10922791280864197,-108,-0.16875,-5.0625,RIGHT,0
539,0.10922791280864197,-108,-0.16875,-5.0625,RIGHT,0
540,0.10971257716049383,-103,-0.1609375,-4.828125,RIGHT,0
541,0.10961853780864197,-103,-0.1609375,-4.828125,RIGHT,0
542,0.10765094521604938,-110,-0.171875,-5.15625,RIGHT,0
543,0.1076340663580247,-105,-0.1640625,-4.921875,RIGHT,0
544,0.1076220100308642,-105,-0.1640625,-4.921875,RIGHT,0
545,0.10905430169753086,-96,-0.15,-4.5,RIGHT,0
546,0.10905430169753086,-96,-0.15,-4.5,RIGHT,0
547,0.10911458333333333,-96,-0.15,-4.5,RIGHT,0
548,0.10910252700617284,-96,-0.15,-4.5,RIGHT,0
549,0.11116174768518519,-93,-0.1453125,-4.359375,RIGHT,0
550,0.11114728009259259,-94,-0.146875,-4.40625,RIGHT,0
551,0.11115210262345679,-94,-0.146875,-4.40625,RIGHT,0
552,0.1111400462962963,-94,-0.146875,-4.40625,RIGHT,0
553,0.1111400462962963,-94,-0.146875,-4.40625,RIGHT,0
554,0.1111376350308642,-94,-0.146875,-4.40625,RIGHT,0
555,0.1111376350308642,-94,-0.146875,-4.40625,RIGHT,0
556,0.10802710262345679,-97,-0.1515625,-4.546875,RIGHT,0
557,0.10802710262345679,-97,-0.1515625,-4.546875,RIGHT,0
558,0.10803915895061729,-98,-0.153125,-4.59375,RIGHT,0
559,0.10987895447530864,-108,-0.16875,-5.0625,RIGHT,0
560,0.10987895447530864,-108,-0.16875,-5.0625,RIGHT,0
561,0.11141010802469135,-115,-0.1796875,-5.390625,RIGHT,0
562,0.111328125,-115,-0.1796875,-5.390625,RIGHT,0
563,0.11062403549382716,-121,-0.1890625,-5.671875,RIGHT,0
564,0.11062403549382716,-121,-0.1890625,-5.671875,RIGHT,0
565,0.1117163387345679,-125,-0.1953125,-5.859375,RIGHT,0
566,0.10926167052469135,-136,-0.2125,-6.375,RIGHT,0
567,0.10928096064814814,-136,-0.2125,-6.375,RIGHT,0
568,0.10621141975308641,-147,-0.2296875,-6.890625,RIGHT,0
569,0.10621141975308641,-147,-0.2296875,-6.890625,RIGHT,0
570,0.10591483410493827,-142,-0.221875,-6.65625,RIGHT,0
571,0.10588107638888888,-142,-0.221875,-6.65625,RIGHT,0
572,0.10577015817901235,-148,-0.23125,-6.9375,RIGHT,0
573,0.10676118827160494,-139,-0.2171875,-6.515625,RIGHT,0
574,0.10672019675925926,-139,-0.2171875,-6.515625,RIGHT,0
575,0.10552903163580248,-138,-0.215625,-6.46875,RIGHT,0
576,0.10552903163580248,-138,-0.215625,-6.46875,RIGHT,0
577,0.10552420910493827,-135,-0.2109375,-6.328125,RIGHT,0
578,0.1056568287037037,-135,-0.2109375,-6.328125,RIGHT,0
579,0.10545428240740741,-133,-0.2078125,-6.234375,RIGHT,0
580,0.10545428240740741,-133,-0.2078125,-6.234375,RIGHT,0
581,0.105078125,-132,-0.20625,-6.1875,RIGHT,0
582,0.10475742669753087,-135,-0.2109375,-6.328125,RIGHT,0
583,0.10474778163580246,-136,-0.2125,-6.375,RIGHT,0
584,0.10490933641975309,-134,-0.209375,-6.28125,RIGHT,0
585,0.10490933641975309,-134,-0.209375,-6.28125,RIGHT,0
586,0.10521556712962964,-138,-0.215625,-6.46875,RIGHT,0
587,0.10524209104938272,-138,-0.215625,-6.46875,RIGHT,0
588,0.1056688850308642,-135,-0.2109375,-6.328125,RIGHT,0
589,0.10514081790123457,-138,-0.215625,-6.46875,RIGHT,0
590,0.10505160108024691,-138,-0.215625,-6.46875,RIGHT,0
591,0.10469714506172839,-151,-0.2359375,-7.078125,RIGHT,0
592,0.10469714506172839,-151,-0.2359375,-7.078125,RIGHT,0
593,0.10452353395061728,-153,-0.2390625,-7.171875,RIGHT,0
594,0.10453317901234568,-153,-0.2390625,-7.171875,RIGHT,0
595,0.10336371527777778,-156,-0.24375,-7.3125,RIGHT,0
596,0.10146604938271606,-156,-0.24375,-7.3125,RIGHT,0
597,0.10146604938271606,-156,-0.24375,-7.3125,RIGHT,0
598,0.10367717978395062,-160,-0.25,-7.5,RIGHT,0
599,0.10346498842592593,-159,-0.2484375,-7.453125,RIGHT,0
600,0.10581597222222222,-163,-0.2546875,-7.640625,RIGHT,0
601,0.10581597222222222,-163,-0.2546875,-7.640625,RIGHT,0
602,0.10716145833333333,-155,-0.2421875,-7.265625,RIGHT,0
603,0.10712528935185185,-156,-0.24375,-7.3125,RIGHT,0
604,0.1082127700617284,-153,-0.2390625,-7.171875,RIGHT,0
605,0.10614149305555555,-146,-0.228125,-6.84375,RIGHT,0
606,0.1054663387345679,-144,-0.225,-6.75,RIGHT,0
607,0.10582320601851852,-147,-0.2296875,-6.890625,RIGHT,0
608,0.10588107638888888,-147,-0.2296875,-6.890625,RIGHT,0
609,0.10640673225308642,-150,-0.234375,-7.03125,RIGHT,0
610,0.10640673225308642,-150,-0.234375,-7.03125,RIGHT,0
611,0.10655381944444445,-150,-0.234375,-7.03125,RIGHT,0
612,0.1060378086419753,-151,-0.2359375,-7.078125,RIGHT,0
613,0.10602816358024691,-151,-0.2359375,-7.078125,RIGHT,0
614,0.10520833333333333,-153,-0.2390625,-7.171875,RIGHT,0
615,0.10520833333333333,-153,-0.2390625,-7.171875,RIGHT,0
616,0.10373987268518518,-153,-0.2390625,-7.171875,RIGHT,0
617,0.10374710648148149,-153,-0.2390625,-7.171875,RIGHT,0
618,0.10269820601851852,-156,-0.24375,-7.3125,RIGHT,0
619,0.10269820601851852,-156,-0.24375,-7.3125,RIGHT,0
620,0.10269338348765432,-157,-0.2453125,-7.359375,RIGHT,0
621,0.10252218364197531,-157,-0.2453125,-7.359375,RIGHT,0
622,0.10252218364197531,-157,-0.2453125,-7.359375,RIGHT,0
623,0.10280430169753087,-157,-0.2453125,-7.359375,RIGHT,0
624,0.10280189043209877,-157,-0.2453125,-7.359375,RIGHT,0
625,0.10243055555555555,-155,-0.2421875,-7.265625,RIGHT,0
626,0.10243055555555555,-155,-0.2421875,-7.265625,RIGHT,0
627,0.1021412037037037,-153,-0.2390625,-7.171875,RIGHT,0
628,0.09869550540123456,-147,-0.2296875,-6.890625,RIGHT,0
629,0.09873649691358025,-147,-0.2296875,-6.890625,RIGHT,0
630,0.09877989969135803,-147,-0.2296875,-6.890625,RIGHT,0
631,0.09877989969135803,-147,-0.2296875,-6.890625,RIGHT,0
632,0.09878954475308642,-147,-0.2296875,-6.890625,RIGHT,0
633,0.09879677854938272,-147,-0.2296875,-6.890625,RIGHT,0
634,0.09878231095679012,-147,-0.2296875,-6.890625,RIGHT,0
635,0.09888358410493828,-147,-0.2296875,-6.890625,RIGHT,0
636,0.09886670524691359,-147,-0.2296875,-6.890625,RIGHT,0
637,0.09909577546296296,-147,-0.2296875,-6.890625,RIGHT,0
638,0.09909577546296296,-147,-0.2296875,-6.890625,RIGHT,0
639,0.09993248456790123,-142,-0.221875,-6.65625,RIGHT,0
640,0.09994212962962963,-142,-0.221875,-6.65625,RIGHT,0
641,0.09933690200617284,-148,-0.23125,-6.9375,RIGHT,0
642,0.09933690200617284,-148,-0.23125,-6.9375,RIGHT,0
643,0.10004099151234568,-145,-0.2265625,-6.796875,RIGHT,0
644,0.09996624228395062,-147,-0.2296875,-6.890625,RIGHT,0
645,0.09994454089506173,-147,-0.2296875,-6.890625,RIGHT,0
646,0.1001880787037037,-148,-0.23125,-6.9375,RIGHT,0
647,0.1001880787037037,-148,-0.23125,-6.9375,RIGHT,0
648,0.10006028163580247,-148,-0.23125,-6.9375,RIGHT,0
649,0.10005787037037037,-148,-0.23125,-6.9375,RIGHT,0
650,0.10044367283950617,-148,-0.23125,-6.9375,RIGHT,0
651,0.10105613425925926,-149,-0.2328125,-6.984375,RIGHT,0
652,0.10113329475308643,-149,-0.2328125,-6.984375,RIGHT,0
653,0.10192418981481481,-150,-0.234375,-7.03125,RIGHT,0
654,0.10192418981481481,-150,-0.234375,-7.03125,RIGHT,0
655,0.10266444830246914,-151,-0.2359375,-7.078125,RIGHT,0
656,0.10260898919753086,-151,-0.2359375,-7.078125,RIGHT,0
657,0.10443913966049383,-155,-0.2421875,-7.265625,RIGHT,0
658,0.10477430555555556,-153,-0.2390625,-7.171875,RIGHT,0
659,0.10471884645061728,-153,-0.2390625,-7.171875,RIGHT,0
660,0.10450424382716049,-149,-0.2328125,-6.984375,RIGHT,0
661,0.10450424382716049,-149,-0.2328125,-6.984375,RIGHT,0
662,0.10422935956790123,-143,-0.2234375,-6.703125,RIGHT,0
663,0.10416425540123457,-143,-0.2234375,-6.703125,RIGHT,0
664,0.1052517361111111,-134,-0.209375,-6.28125,RIGHT,0
665,0.1052517361111111,-134,-0.209375,-6.28125,RIGHT,0
666,0.10397376543209877,-141,-0.2203125,-6.609375,RIGHT,0
667,0.10509982638888889,-127,-0.1984375,-5.953125,RIGHT,0
668,0.10539641203703703,-125,-0.1953125,-5.859375,RIGHT,0
669,0.10518422067901234,-127,-0.1984375,-5.953125,RIGHT,0
670,0.10512393904320988,-127,-0.1984375,-5.953125,RIGHT,0
671,0.10686246141975309,-110,-0.171875,-5.15625,RIGHT,0
672,0.10686246141975309,-110,-0.171875,-5.15625,RIGHT,0
673,0.10459104938271604,-112,-0.175,-5.25,RIGHT,0
674,0.10779562114197531,-95,-0.1484375,-4.453125,RIGHT,0
675,0.1078052662037037,-95,-0.1484375,-4.453125,RIGHT,0
676,0.10806568287037037,-94,-0.146875,-4.40625,RIGHT,0
677,0.10806568287037037,-94,-0.146875,-4.40625,RIGHT,0
678,0.1079957561728395,-94,-0.146875,-4.40625,RIGHT,0
679,0.1079957561728395,-94,-0.146875,-4.40625,RIGHT,0
680,0.1082103587962963,-94,-0.146875,-4.40625,RIGHT,0
681,0.10691550925925926,-103,-0.1609375,-4.828125,RIGHT,0
682,0.10690104166666667,-103,-0.1609375,-4.828125,RIGHT,0
683,0.10812596450617284,-101,-0.1578125,-4.734375,RIGHT,0
684,0.10812596450617284,-101,-0.1578125,-4.734375,RIGHT,0
685,0.10818865740740741,-107,-0.1671875,-5.015625,RIGHT,0
686,0.10819589120370371,-107,-0.1671875,-5.015625,RIGHT,0
687,0.10810667438271605,-104,-0.1625,-4.875,RIGHT,0
688,0.10810667438271605,-104,-0.1625,-4.875,RIGHT,0
689,0.1078197337962963,-110,-0.171875,-5.15625,RIGHT,0
690,0.10622106481481482,-121,-0.1890625,-5.671875,RIGHT,0
691,0.10624035493827161,-121,-0.1890625,-5.671875,RIGHT,0
692,0.10710599922839506,-158,-0.246875,-7.40625,RIGHT,0
693,0.10710599922839506,-158,-0.246875,-7.40625,RIGHT,0
694,0.10696855709876543,-158,-0.246875,-7.40625,RIGHT,0
695,0.10692033179012346,-158,-0.246875,-7.40625,RIGHT,0
696,0.11017071759259259,-169,-0.2640625,-7.921874999999999,RIGHT,0
697,0.11277006172839506,-177,-0.2765625,-8.296875,RIGHT,0
698,0.11281346450617284,-177,-0.2765625,-8.296875,RIGHT,0
699,0.11264226466049383,-174,-0.271875,-8.15625,RIGHT,0
700,0.11253134645061728,-173,-0.2703125,-8.109375,RIGHT,0
701,0.11120515046296296,-175,-0.2734375,-8.203125,RIGHT,0
702,0.11148244598765432,-176,-0.275,-8.25,RIGHT,0
703,0.1111328125,-174,-0.271875,-8.15625,RIGHT,0
704,0.10793065200617284,-157,-0.2453125,-7.359375,RIGHT,0
705,0.10792341820987654,-156,-0.24375,-7.3125,RIGHT,0
706,0.10789930555555556,-157,-0.2453125,-7.359375,RIGHT,0
707,0.10789930555555556,-157,-0.2453125,-7.359375,RIGHT,0
708,0.1077980324074074,-157,-0.2453125,-7.359375,RIGHT,0
709,0.10778597608024691,-157,-0.2453125,-7.359375,RIGHT,0
710,0.10778838734567901,-157,-0.2453125,-7.359375,RIGHT,0
711,0.10778838734567901,-157,-0.2453125,-7.359375,RIGHT,0
712,0.10697820216049382,-147,-0.2296875,-6.890625,RIGHT,0
713,0.10798128858024691,-129,-0.2015625,-6.046875,RIGHT,0
714,0.10798369984567902,-125,-0.1953125,-5.859375,RIGHT,0
715,0.10699266975308643,-124,-0.19375,-5.8125,RIGHT,0
716,0.10696855709876543,-125,-0.1953125,-5.859375,RIGHT,0
717,0.10583526234567901,-137,-0.2140625,-6.421875,RIGHT,0
718,0.10583526234567901,-137,-0.2140625,-6.421875,RIGHT,0
719,0.10248119212962963,-148,-0.23125,-6.9375,RIGHT,0
720,0.10128038194444444,-149,-0.2328125,-6.984375,RIGHT,0
721,0.10126591435185185,-150,-0.234375,-7.03125,RIGHT,0
722,0.10114535108024691,-151,-0.2359375,-7.078125,RIGHT,0
723,0.10114535108024691,-151,-0.2359375,-7.078125,RIGHT,0
724,0.10149980709876544,-153,-0.2390625,-7.171875,RIGHT,0
725,0.10148533950617283,-153,-0.2390625,-7.171875,RIGHT,0
726,0.10150221836419752,-153,-0.2390625,-7.171875,RIGHT,0
727,0.10187114197530864,-153,-0.2390625,-7.171875,RIGHT,0
728,0.10186390817901235,-153,-0.2390625,-7.171875,RIGHT,0
729,0.10405815972222222,-146,-0.228125,-6.84375,RIGHT,0
730,0.10405815972222222,-146,-0.228125,-6.84375,RIGHT,0
731,0.10638261959876544,-139,-0.2171875,-6.515625,RIGHT,0
732,0.10635850694444444,-139,-0.2171875,-6.515625,RIGHT,0
733,0.10963059413580246,-134,-0.209375,-6.28125,RIGHT,0
734,0.10963059413580246,-134,-0.209375,-6.28125,RIGHT,0
735,0.10932195216049383,-135,-0.2109375,-6.328125,RIGHT,0
736,0.10552662037037037,-151,-0.2359375,-7.078125,RIGHT,0
737,0.10551697530864197,-151,-0.2359375,-7.078125,RIGHT,0
738,0.10428722993827161,-156,-0.24375,-7.3125,RIGHT,0
739,0.10428722993827161,-156,-0.24375,-7.3125,RIGHT,0
740,0.10378327546296297,-157,-0.2453125,-7.359375,RIGHT,0
741,0.10380738811728395,-157,-0.2453125,-7.359375,RIGHT,0
742,0.10291280864197531,-158,-0.246875,-7.40625,RIGHT,0
743,0.09974681712962963,-155,-0.2421875,-7.265625,RIGHT,0
744,0.09974199459876543,-155,-0.2421875,-7.265625,RIGHT,0
745,0.0998095100308642,-155,-0.2421875,-7.265625,RIGHT,0
746,0.09976369598765432,-155,-0.2421875,-7.265625,RIGHT,0
747,0.09978780864197531,-155,-0.2421875,-7.265625,RIGHT,0
748,0.09981674382716049,-155,-0.2421875,-7.265625,RIGHT,0
749,0.10336371527777778,-128,-0.2,-6.0,RIGHT,0
750,0.10634162808641975,-109,-0.1703125,-5.109375,RIGHT,0
751,0.10634162808641975,-109,-0.1703125,-5.109375,RIGHT,0
752,0.10778838734567901,-100,-0.15625,-4.6875,RIGHT,0
753,0.10778838734567901,-100,-0.15625,-4.6875,RIGHT,0
754,0.10642602237654321,-107,-0.1671875,-5.015625,RIGHT,0
755,0.10629099151234568,-108,-0.16875,-5.0625,RIGHT,0
756,0.1039207175925926,-124,-0.19375,-5.8125,RIGHT,0
757,0.1039207175925926,-124,-0.19375,-5.8125,RIGHT,0
758,0.1039014274691358,-128,-0.2,-6.0,RIGHT,0
759,0.10375675154320987,-132,-0.20625,-6.1875,RIGHT,0
760,0.10375675154320987,-132,-0.20625,-6.1875,RIGHT,0
761,0.10276089891975308,-142,-0.221875,-6.65625,RIGHT,0
762,0.10295380015432098,-140,-0.21875,-6.5625,RIGHT,0
763,0.10098138503086419,-157,-0.2453125,-7.359375,RIGHT,0
764,0.10098138503086419,-157,-0.2453125,-7.359375,RIGHT,0
765,0.10113329475308643,-159,-0.2484375,-7.453125,RIGHT,0
766,0.1021580825617284,-152,-0.2375,-7.125,RIGHT,0
767,0.10218460648148148,-153,-0.2390625,-7.171875,RIGHT,0
768,0.10511911651234568,-139,-0.2171875,-6.515625,RIGHT,0
769,0.10511911651234568,-139,-0.2171875,-6.515625,RIGHT,0
770,0.10808497299382716,-125,-0.1953125,-5.859375,RIGHT,0
771,0.10805844907407407,-125,-0.1953125,-5.859375,RIGHT,0
772,0.10783661265432098,-133,-0.2078125,-6.234375,RIGHT,0
773,0.10618730709876543,-146,-0.228125,-6.84375,RIGHT,0
774,0.10620659722222223,-146,-0.228125,-6.84375,RIGHT,0
775,0.10442226080246914,-151,-0.2359375,-7.078125,RIGHT,0
776,0.10442226080246914,-151,-0.2359375,-7.078125,RIGHT,0
777,0.10464891975308642,-144,-0.225,-6.75,RIGHT,0
778,0.1046802662037037,-144,-0.225,-6.75,RIGHT,0
779,0.10385320216049383,-148,-0.23125,-6.9375,RIGHT,0
780,0.10385320216049383,-148,-0.23125,-6.9375,RIGHT,0
781,0.10349874614197531,-154,-0.240625,-7.21875,RIGHT,0
782,0.10481288580246914,-135,-0.2109375,-6.328125,RIGHT,0
783,0.1048804012345679,-134,-0.209375,-6.28125,RIGHT,0
784,0.10225694444444444,-132,-0.20625,-6.1875,RIGHT,0
785,0.10225694444444444,-132,-0.20625,-6.1875,RIGHT,0
786,0.10178192515432098,-134,-0.209375,-6.28125,RIGHT,0
787,0.10178674768518518,-134,-0.209375,-6.28125,RIGHT,0
788,0.10239438657407407,-133,-0.2078125,-6.234375,RIGHT,0
789,0.10219425154320988,-136,-0.2125,-6.375,RIGHT,0
790,0.10224971064814815,-135,-0.2109375,-6.328125,RIGHT,0
791,0.10478877314814815,-123,-0.1921875,-5.765625,RIGHT,0
792,0.10478877314814815,-123,-0.1921875,-5.765625,RIGHT,0
793,0.10480082947530864,-123,-0.1921875,-5.765625,RIGHT,0
794,0.10480082947530864,-123,-0.1921875,-5.765625,RIGHT,0
795,0.10496961805555556,-122,-0.190625,-5.71875,RIGHT,0
796,0.1047043788580247,-123,-0.1921875,-5.765625,RIGHT,0
797,0.1047043788580247,-123,-0.1921875,-5.765625,RIGHT,0
798,0.1056833526234568,-120,-0.1875,-5.625,RIGHT,0
799,0.10575327932098766,-119,-0.1859375,-5.578125,RIGHT,0
800,0.10672019675925926,-116,-0.18125,-5.4375,RIGHT,0
801,0.10672019675925926,-116,-0.18125,-5.4375,RIGHT,0
802,0.10541329089506173,-127,-0.1984375,-5.953125,RIGHT,0
803,0.10541329089506173,-127,-0.1984375,-5.953125,RIGHT,0
804,0.1035228587962963,-144,-0.225,-6.75,RIGHT,0
805,0.10207609953703704,-159,-0.2484375,-7.453125,RIGHT,0
806,0.1021532600308642,-159,-0.2484375,-7.453125,RIGHT,0
807,0.10195553626543209,-165,-0.2578125,-7.734375,RIGHT,0
808,0.1019603587962963,-165,-0.2578125,-7.734375,RIGHT,0
809,0.10249083719135803,-166,-0.259375,-7.781250000000001,RIGHT,0
810,0.10249083719135803,-166,-0.259375,-7.781250000000001,RIGHT,0
811,0.10302854938271605,-167,-0.2609375,-7.828125,RIGHT,0
